customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,ChargesMonthly,ChargesTotal,DailyAccounts,Churn_numerico
8809-RIHDD,YES,MALE,0,YES,YES,72,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,103.4,7372.65,3.3968462549277265,1
8809-XKHMD,NO,MALE,0,YES,NO,72,YES,YES,FIBER OPTIC,YES,YES,NO,YES,NO,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),100.55,7325.1,3.303219448094612,0
8812-ZRHFP,NO,FEMALE,0,YES,YES,30,YES,NO,FIBER OPTIC,NO,NO,YES,NO,NO,YES,ONE YEAR,NO,ELECTRONIC CHECK,86.45,2538.05,2.840013140604468,0
8815-LMFLX,NO,MALE,0,YES,YES,25,YES,YES,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),25.4,546.85,0.8344283837056504,0
8816-VXNZD,YES,FEMALE,0,NO,NO,1,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,75.1,75.1,2.4671484888304858,1
8818-DOPVL,NO,FEMALE,1,NO,NO,46,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,104.45,4863.85,3.431340341655716,0
8818-XYFCQ,YES,MALE,0,YES,YES,32,YES,YES,FIBER OPTIC,YES,NO,NO,NO,YES,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),99.55,3204.65,3.270367936925098,1
8819-IMISP,NO,MALE,0,NO,NO,31,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,80.45,2429.1,2.642904073587385,0
8819-WFGGJ,NO,MALE,0,YES,NO,68,NO,NO,DSL,YES,NO,YES,NO,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),54.1,3794.5,1.7772667542706964,0
8819-ZBYNA,NO,FEMALE,0,YES,NO,58,YES,YES,FIBER OPTIC,YES,YES,NO,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),109.1,6393.65,3.584099868593955,0
8821-KVZKQ,NO,FEMALE,0,YES,YES,70,NO,NO,DSL,NO,YES,YES,YES,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),58.4,4113.15,1.9185282522996057,0
8821-XNHVZ,YES,FEMALE,0,YES,YES,1,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,MAILED CHECK,80.05,80.05,2.6297634691195793,1
8822-KNBHV,NO,FEMALE,0,NO,NO,48,YES,YES,DSL,YES,YES,YES,NO,YES,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),83.45,3887.85,2.7414586070959266,0
8823-RLPWL,NO,FEMALE,0,YES,NO,72,YES,YES,FIBER OPTIC,YES,YES,YES,NO,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),110.65,8065.65,3.6350197109067017,0
8824-RWFXJ,YES,MALE,0,YES,YES,3,YES,NO,DSL,NO,YES,YES,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,56.15,168.15,1.8446123521681996,1
8835-VSDSE,YES,FEMALE,0,YES,NO,2,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,70.7,141.45,2.3226018396846255,1
8837-VVWLQ,YES,FEMALE,0,NO,NO,8,YES,NO,FIBER OPTIC,YES,NO,NO,NO,YES,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,84.95,668.4,2.7907358738501973,1
8838-GPHZP,NO,FEMALE,0,NO,NO,63,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,YES,MAILED CHECK,20.6,1298.7,0.6767411300919842,0
8840-DQLGN,YES,FEMALE,1,YES,NO,35,YES,YES,FIBER OPTIC,YES,YES,NO,YES,YES,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),100.5,3653.35,3.3015768725361365,1
8844-TONUD,YES,MALE,0,YES,YES,13,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,YES,MONTH-TO-MONTH,YES,MAILED CHECK,96.65,1162.85,3.1750985545335086,1
8845-LWKGE,NO,FEMALE,0,YES,YES,30,YES,NO,DSL,NO,NO,YES,YES,YES,NO,ONE YEAR,YES,ELECTRONIC CHECK,64.5,1985.15,2.11892247043364,0
8847-GEOOQ,NO,MALE,0,YES,NO,60,NO,NO,DSL,NO,YES,YES,YES,YES,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),60.2,3582.4,1.9776609724047307,0
8849-AYPTR,NO,MALE,0,YES,NO,33,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,91.25,2964.05,2.9977003942181337,0
8849-GYOKR,YES,FEMALE,0,YES,NO,54,YES,YES,FIBER OPTIC,YES,YES,NO,NO,YES,YES,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),106.55,5763.3,3.5003285151116947,1
8849-PRIQJ,NO,FEMALE,0,YES,YES,67,YES,YES,FIBER OPTIC,YES,NO,YES,YES,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,109.4,7281.6,3.5939553219448097,0
8851-RAGOV,NO,FEMALE,0,YES,NO,25,YES,NO,DSL,YES,YES,NO,YES,NO,YES,MONTH-TO-MONTH,YES,MAILED CHECK,71.05,1837.7,2.334099868593955,0
8853-TZDGH,NO,FEMALE,0,NO,NO,72,YES,YES,FIBER OPTIC,NO,YES,YES,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),111.6,8012.75,3.6662286465177396,0
8854-CCVSQ,YES,MALE,0,NO,NO,18,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,80.65,1451.9,2.649474375821288,1
8857-CUPFQ,NO,MALE,0,YES,NO,63,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,19.25,1237.65,0.6323915900131406,0
8859-AXJZP,NO,MALE,0,YES,YES,39,YES,YES,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,YES,MAILED CHECK,23.8,903.8,0.7818659658344284,0
8859-DZTGQ,NO,MALE,0,NO,NO,33,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,20.35,689.75,0.6685282522996058,0
8859-YSTWS,NO,MALE,0,NO,NO,48,YES,NO,NO,NO,NO,NO,NO,NO,NO,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),19.95,1004.5,0.6553876478318003,0
8861-HGGKB,YES,FEMALE,0,NO,NO,10,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,86.45,830.85,2.840013140604468,1
8865-TNMNX,NO,MALE,0,YES,YES,10,YES,NO,DSL,NO,YES,NO,NO,NO,NO,ONE YEAR,NO,MAILED CHECK,49.55,475.7,1.6277923784494086,0
8868-GAGIO,NO,MALE,0,YES,NO,45,YES,YES,FIBER OPTIC,YES,NO,YES,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,84.55,3713.95,2.7775952693823913,0
8868-WOZGU,YES,MALE,0,NO,NO,28,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,105.7,2979.5,3.4724047306176082,1
8869-LIHMK,NO,FEMALE,0,NO,NO,64,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),115.1,7334.05,3.781208935611038,0
8869-TORSS,YES,FEMALE,0,NO,NO,48,YES,NO,DSL,YES,NO,YES,YES,NO,NO,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),60.35,2896.4,1.9825886990801576,1
8871-JLMHM,NO,FEMALE,0,YES,NO,68,YES,YES,FIBER OPTIC,NO,YES,YES,YES,NO,NO,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),90.2,6297.65,2.9632063074901445,0
8873-GLDMH,NO,FEMALE,0,NO,NO,6,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,73.85,401.3,2.4260840998685937,0
8873-TMKGR,NO,MALE,0,NO,NO,29,YES,NO,NO,NO,NO,NO,NO,NO,NO,ONE YEAR,NO,MAILED CHECK,19.1,529.5,0.6274638633377135,0
8874-EJNSR,NO,MALE,0,YES,YES,39,YES,YES,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,25.2,987.95,0.8278580814717477,0
8875-AKBYH,NO,MALE,1,NO,NO,20,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,84.35,1745.2,2.7710249671484886,0
8878-HMWBV,YES,MALE,0,NO,NO,3,YES,NO,DSL,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,49.15,169.05,1.614651773981603,1
8878-RYUKI,NO,FEMALE,0,NO,NO,52,YES,NO,DSL,NO,NO,YES,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,59.45,3043.7,1.9530223390275954,0
8879-XUAHX,NO,MALE,0,YES,NO,71,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,116.25,8564.75,3.818988173455979,0
8879-ZKJOF,NO,FEMALE,0,NO,NO,41,YES,NO,DSL,YES,NO,YES,YES,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),79.85,3320.75,2.6231931668856765,0
8882-TLVRW,NO,MALE,0,YES,YES,69,NO,NO,DSL,YES,NO,YES,YES,NO,NO,TWO YEAR,NO,MAILED CHECK,39.1,2779.5,1.2844940867279895,0
8883-ANODQ,NO,FEMALE,0,YES,YES,68,YES,YES,FIBER OPTIC,NO,YES,YES,NO,NO,NO,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),84.4,5746.75,2.7726675427069645,0
8883-GRDWQ,NO,MALE,1,NO,NO,20,YES,NO,DSL,YES,NO,NO,YES,NO,NO,ONE YEAR,NO,MAILED CHECK,54.0,1055.9,1.773981603153745,0
8884-ADFVN,YES,MALE,1,YES,NO,7,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,101.95,700.85,3.3492115637319317,1
8884-FEEWR,NO,MALE,0,NO,NO,35,YES,NO,NO,NO,NO,NO,NO,NO,NO,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),20.6,754.0,0.6767411300919842,0
8884-MRNSU,NO,MALE,0,YES,YES,17,YES,NO,NO,NO,NO,NO,NO,NO,NO,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),19.9,329.75,0.6537450722733245,0
8885-QSQBX,NO,FEMALE,0,NO,NO,1,YES,NO,DSL,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),49.55,49.55,1.6277923784494086,0
8887-IPQNC,NO,FEMALE,0,YES,NO,7,YES,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,44.25,313.45,1.4536793692509855,0
8894-JVDCV,NO,FEMALE,0,NO,NO,62,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),115.05,7133.45,3.779566360052562,0
8896-BQTTI,NO,MALE,0,NO,NO,1,YES,YES,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,25.0,25.0,0.8212877792378449,0
8896-RAZCR,NO,FEMALE,0,NO,YES,44,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,19.9,868.1,0.6537450722733245,0
8898-KASCD,NO,MALE,0,NO,NO,39,NO,NO,DSL,NO,NO,YES,YES,NO,NO,ONE YEAR,NO,MAILED CHECK,35.55,1309.15,1.1678712220762153,0
8901-HJXTF,YES,FEMALE,0,YES,YES,12,NO,NO,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,29.2,309.1,0.9592641261498028,1
8901-UPRHR,NO,FEMALE,0,YES,YES,72,YES,YES,FIBER OPTIC,NO,YES,YES,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),109.2,7711.45,3.5873850197109065,0
8902-ZEOVF,NO,MALE,0,YES,YES,47,YES,NO,NO,NO,NO,NO,NO,NO,NO,ONE YEAR,NO,MAILED CHECK,20.05,951.55,0.6586727989487516,0
8903-WMRNW,NO,FEMALE,0,YES,NO,15,YES,NO,FIBER OPTIC,YES,NO,YES,NO,YES,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,101.75,1669.4,3.342641261498029,0
8903-XEBGX,NO,MALE,0,NO,YES,2,YES,NO,DSL,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,55.3,108.65,1.816688567674113,0
8904-OPDCK,NO,MALE,1,YES,NO,54,NO,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),24.95,1364.75,0.8196452036793692,0
8905-IAZPF,NO,FEMALE,0,YES,NO,69,YES,NO,FIBER OPTIC,NO,YES,NO,NO,YES,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),95.65,6744.2,3.142247043363995,0
8908-NMQTX,NO,MALE,0,NO,NO,72,NO,NO,DSL,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),65.6,4566.5,2.1550591327201047,0
8908-SLFCJ,NO,FEMALE,0,NO,NO,21,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),20.85,435.25,0.6849540078843627,0
8909-BOLNL,NO,MALE,0,NO,NO,3,YES,NO,NO,NO,NO,NO,NO,NO,NO,ONE YEAR,NO,MAILED CHECK,21.2,52.05,0.6964520367936925,0
8910-ICHIU,NO,FEMALE,0,NO,NO,46,YES,NO,FIBER OPTIC,YES,YES,YES,NO,YES,NO,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),95.65,4664.2,3.142247043363995,0
8910-LEDAG,NO,MALE,1,YES,NO,34,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),71.55,2427.35,2.350525624178712,0
8914-RBTSB,YES,MALE,0,YES,NO,31,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,93.8,3019.5,3.081471747700394,1
8915-NNTRC,NO,MALE,0,YES,YES,72,YES,YES,FIBER OPTIC,YES,YES,NO,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),107.7,7919.8,3.538107752956636,0
8917-FAEMR,NO,FEMALE,0,NO,NO,37,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,19.85,784.25,0.6521024967148489,0
8917-SZTTJ,NO,MALE,0,YES,YES,60,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),19.65,1161.75,0.645532194480946,0
8919-FYFQZ,YES,MALE,1,YES,NO,44,NO,NO,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,30.35,1359.7,0.9970433639947438,1
8920-NAVAY,NO,MALE,1,NO,NO,62,YES,YES,FIBER OPTIC,NO,YES,YES,YES,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),110.75,7053.35,3.638304862023653,0
8922-LIEGH,YES,FEMALE,1,NO,NO,25,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,89.7,2187.55,2.9467805519053876,1
8922-NPKBJ,NO,MALE,0,YES,YES,42,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,19.35,867.3,0.635676741130092,0
8929-KSWIH,NO,MALE,0,NO,NO,25,YES,NO,FIBER OPTIC,NO,NO,YES,YES,YES,YES,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),99.3,2513.5,3.26215505913272,0
8930-XOTDP,NO,FEMALE,0,YES,YES,18,YES,NO,DSL,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,NO,MAILED CHECK,55.95,1082.8,1.838042049934297,0
8931-GJJIQ,YES,FEMALE,0,NO,NO,9,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,83.3,803.3,2.7365308804204993,1
8932-CZHRQ,NO,MALE,0,NO,NO,68,YES,YES,DSL,YES,YES,YES,NO,NO,YES,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),76.75,5233.25,2.5213534822601837,0
8937-RDTHP,YES,MALE,0,NO,NO,1,YES,NO,FIBER OPTIC,YES,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,MAILED CHECK,84.6,84.6,2.779237844940867,1
8938-UMKPI,YES,FEMALE,0,NO,NO,47,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,106.4,5127.95,3.495400788436268,1
8942-DBMHZ,NO,MALE,0,NO,NO,12,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,20.45,255.35,0.6718134034165572,0
8943-URTMR,YES,FEMALE,0,NO,NO,2,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,MAILED CHECK,79.65,152.7,2.616622864651774,1
8944-AILEF,NO,MALE,0,YES,NO,15,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),19.45,340.85,0.6389618922470434,0
8945-GRKHX,YES,FEMALE,0,NO,YES,1,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,78.65,78.65,2.5837713534822604,1
8945-MUQUF,YES,MALE,0,NO,NO,51,YES,YES,FIBER OPTIC,YES,YES,NO,NO,YES,NO,ONE YEAR,YES,ELECTRONIC CHECK,94.8,4837.6,3.114323258869908,1
8946-BFWSG,NO,MALE,0,YES,YES,63,YES,YES,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,25.25,1573.05,0.8295006570302234,0
8947-YRTDV,NO,MALE,0,YES,YES,32,YES,NO,FIBER OPTIC,YES,YES,YES,NO,NO,YES,ONE YEAR,NO,MAILED CHECK,94.8,3131.55,3.114323258869908,0
8949-JTMAY,YES,FEMALE,0,NO,NO,29,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),98.6,2933.2,3.2391590013140603,1
8950-MTZNV,NO,MALE,0,NO,NO,1,YES,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,44.95,44.95,1.4766754270696452,0
8952-WCVCD,NO,FEMALE,0,YES,NO,41,YES,NO,FIBER OPTIC,YES,YES,YES,NO,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),104.45,4162.05,3.431340341655716,0
8957-THMOA,NO,FEMALE,0,NO,YES,50,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),20.15,970.85,0.6619579500657029,0
8958-JPTRR,NO,FEMALE,0,YES,NO,56,YES,YES,NO,NO,NO,NO,NO,NO,NO,ONE YEAR,NO,ELECTRONIC CHECK,24.3,1261.7,0.7982917214191853,0
8961-QDZZJ,NO,FEMALE,0,YES,YES,57,YES,NO,FIBER OPTIC,NO,YES,NO,NO,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,95.0,5535.8,3.1208935611038107,0
8963-JLGJT,NO,MALE,0,NO,YES,3,YES,NO,DSL,YES,NO,YES,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,55.9,157.55,1.8363994743758212,0
8963-MQVYN,NO,FEMALE,0,NO,YES,22,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,20.55,469.85,0.6750985545335085,0
8966-KZXXA,NO,MALE,0,YES,YES,36,YES,YES,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),25.1,930.95,0.8245729303547963,0
8966-OIQHG,NO,FEMALE,0,YES,YES,22,YES,NO,NO,NO,NO,NO,NO,NO,NO,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),20.75,452.35,0.6816688567674113,0
8966-SNIZF,NO,FEMALE,0,YES,NO,70,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),19.45,1303.5,0.6389618922470434,0
8967-SZQAS,NO,FEMALE,0,NO,NO,14,YES,NO,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,50.45,765.45,1.657358738501971,0
8969-PRHFK,NO,MALE,0,NO,NO,18,YES,NO,NO,NO,NO,NO,NO,NO,NO,ONE YEAR,NO,MAILED CHECK,19.65,411.25,0.645532194480946,0
8970-ANWXO,NO,FEMALE,0,NO,NO,23,YES,YES,DSL,NO,NO,NO,YES,YES,YES,ONE YEAR,YES,MAILED CHECK,73.75,1756.6,2.4227989487516424,0
8972-HJWNV,YES,FEMALE,1,YES,NO,7,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,84.55,646.85,2.7775952693823913,1
8974-OVACP,NO,FEMALE,0,NO,NO,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,20.15,20.15,0.6619579500657029,0
8975-SKGRX,NO,MALE,0,YES,NO,71,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),116.1,8310.55,3.8140604467805517,0
8976-OQHGT,YES,FEMALE,0,YES,YES,4,YES,NO,DSL,NO,YES,NO,YES,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,56.5,235.1,1.8561103810775295,1
8979-CAMGB,NO,MALE,1,NO,NO,64,YES,YES,FIBER OPTIC,NO,NO,YES,YES,YES,YES,ONE YEAR,NO,ELECTRONIC CHECK,102.1,6688.1,3.3541392904073586,0
8980-WQFWL,NO,FEMALE,0,NO,NO,35,YES,NO,DSL,NO,NO,YES,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,62.1,2096.1,2.040078843626807,0
8981-FJGLA,NO,MALE,0,NO,YES,11,YES,YES,FIBER OPTIC,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,78.0,851.8,2.562417871222076,0
8982-NHAVY,NO,MALE,0,NO,NO,27,YES,YES,FIBER OPTIC,NO,NO,YES,NO,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),100.5,2673.45,3.3015768725361365,0
8984-EYLLL,NO,MALE,0,YES,NO,64,YES,YES,FIBER OPTIC,NO,YES,NO,YES,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,105.25,6823.4,3.4576215505913273,0
8984-HPEMB,NO,FEMALE,0,NO,NO,71,YES,YES,FIBER OPTIC,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,ELECTRONIC CHECK,118.65,8477.6,3.897831800262812,0
8985-OOPOS,NO,FEMALE,0,NO,NO,1,YES,NO,DSL,NO,NO,YES,YES,YES,YES,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),74.1,74.1,2.434296977660972,0
8988-ECPJR,YES,FEMALE,1,YES,YES,34,YES,YES,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,79.6,2718.3,2.614980289093298,1
8990-YOZLV,NO,FEMALE,0,NO,NO,69,YES,YES,DSL,YES,YES,NO,YES,NO,NO,TWO YEAR,YES,MAILED CHECK,66.9,4577.9,2.197766097240473,0
8990-ZXLSU,NO,FEMALE,0,NO,NO,9,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,69.05,651.5,2.2683968462549275,0
8992-CEUEN,NO,FEMALE,0,NO,NO,1,YES,NO,NO,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,18.85,18.85,0.6192509855453351,0
8992-JQYUN,YES,MALE,0,YES,NO,1,NO,NO,DSL,NO,NO,YES,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,50.35,50.35,1.6540735873850196,1
8992-OBVDG,NO,MALE,0,NO,NO,21,YES,NO,DSL,NO,NO,YES,NO,NO,YES,MONTH-TO-MONTH,NO,MAILED CHECK,61.65,1393.6,2.0252956636005255,0
8992-VONJD,NO,FEMALE,0,NO,YES,13,YES,NO,DSL,YES,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,56.0,764.55,1.8396846254927726,0
8993-IZEUX,NO,MALE,0,NO,NO,7,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),69.15,488.65,2.2716819973718794,0
8993-PHFWD,YES,FEMALE,0,NO,NO,3,NO,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,25.25,58.9,0.8295006570302234,1
8996-ZROXE,NO,MALE,1,NO,NO,57,YES,NO,DSL,NO,NO,YES,YES,NO,NO,ONE YEAR,YES,ELECTRONIC CHECK,53.5,3035.8,1.757555847568988,0
8999-BOHSE,YES,FEMALE,1,NO,NO,11,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),89.7,1047.7,2.9467805519053876,1
8999-EXMNO,NO,FEMALE,0,YES,YES,19,YES,NO,NO,NO,NO,NO,NO,NO,NO,TWO YEAR,NO,MAILED CHECK,20.15,387.7,0.6619579500657029,0
8999-XXGNS,NO,FEMALE,1,YES,NO,72,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),105.75,7629.85,3.474047306176084,0
8999-YPYBV,NO,MALE,0,YES,YES,45,YES,NO,DSL,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,MAILED CHECK,84.35,3858.05,2.7710249671484886,0
9000-PLFUZ,NO,FEMALE,1,YES,NO,60,NO,NO,DSL,NO,YES,NO,NO,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),49.45,2907.55,1.6245072273324572,0
9003-CPATH,NO,MALE,0,NO,NO,42,YES,YES,FIBER OPTIC,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,79.9,3313.4,2.6248357424441524,0
